,smiles,mols
125,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97800>
126,[K+],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97850>
127,C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)N[C@H]4C=C([C@H]([C@@H]([C@H]4O)O)O)CO,<rdkit.Chem.rdchem.Mol object at 0x000002031BB978A0>
128,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB978F0>
129,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97940>
130,C1CC(N(C1)C(=O)CNC23CC4CC(C2)CC(C4)(C3)O)C#N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97990>
131,CNCC(C1=CC(=C(C=C1)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB979E0>
132,CCC#CC(C)C1(C(=O)NC(=O)N(C1=O)C)CC=C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97A30>
133,C(P(=O)(O)O)(P(=O)(O)O)(Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97A80>
134,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97AD0>
135,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(C(=O)O)N)I)I)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97B20>
136,[Mg+2],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97B70>
137,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97BC0>
138,CCNC(=NCCCC[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN=C(NCC)NCC)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97C10>
139,[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97C60>
140,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O.C1=CC(=C(C(=C1CNNC(=O)C(CO)N)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97CB0>
141,C1=CC(=CN=C1)C(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97D00>
142,CCO.C[C@@H]1C2C(C3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.C[C@@H]1C2C(C3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.O.Cl.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97D50>
143,CN1CCCC1C2=CN=CC=C2,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97DA0>
144,N(=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97DF0>
145,N#[N+][O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97E40>
146,CC(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97E90>
147,C1=CC(=C(C=C1C(CN)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97EE0>
148,[OH-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB97F30>
149,FS(F)(F)(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BB97F80>
150,OP(=O)(O)[O-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB98030>
151,CN[C@@H]1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98080>
152,C[C@H](C(=O)N1CCC[C@H]1C(=O)O)N[C@@H](CCC2=CC=CC=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB980D0>
153,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC.CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98120>
154,C1CN(CCN1CCCCC2=CNC3=C2C=C(C=C3)C#N)C4=CC5=C(C=C4)OC(=C5)C(=O)N.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98170>
155,C=CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB981C0>
156,C[C@H](C=C[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CCCC2=CC=C3C[C@H](C[C@@H](C3)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98210>
157,C1=CN=C(C=N1)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98260>
158,CC1=NC=C(C(=C1O)CO)CO,<rdkit.Chem.rdchem.Mol object at 0x000002031BB982B0>
159,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98300>
160,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98350>
161,CCC(=O)OC1([C@@H](C[C@@H]2[C@@]1(C[C@@H](C3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF.C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB983A0>
162,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC8=CN=CN8)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB983F0>
163,C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4(C3([C@H](C[C@@]2([C@]1(C(=O)COC(=O)C(C)(C)C)O)C)O)F)C)F.C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98440>
164,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98490>
165,C(C[Ge](=O)O[Ge](=O)CCC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB984E0>
166,C1C[N+]2(CCC1(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)CCOCC5=CC=CC=C5.[Br-],<rdkit.Chem.rdchem.Mol object at 0x000002031BB98530>
167,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98580>
168,C(COC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OCCO)OCCO)OCCO)OCCO)O.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB985D0>
169,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98620>
170,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98670>
171,CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB986C0>
172,C(C(F)(F)F)(OC(F)F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98710>
173,C(C(C(=O)O)S)(C(=O)O)S,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98760>
174,C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB987B0>
175,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98800>
176,CCCCCCCCCCNCCN[C@]1(C[C@@H](O[C@H]([C@H]1O)C)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C(=C(C=C9[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)O)CNCP(=O)(O)O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98850>
177,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C=C(C4=CC(=O)[C@@H]5CC5[C@]34C)Cl)C)OC(=O)C.C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB988A0>
178,CC(CC1=CC=CC=C1)NC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB988F0>
179,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98940>
180,CN1C2=C(C(=O)N(C1=O)C)NC=N2.CN1C2=C(C(=O)N(C1=O)C)NC=N2.C(CN)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98990>
181,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB989E0>
182,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)OC(=O)CNC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC5C=NC=N5)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC7=CNC8=CC=CC=C87)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCSC)N)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98A30>
183,C[C@@H](CC1=CC2=C(C(=C1)C(=O)N)N(CC2)CCCO)NCCOC3=CC=CC=C3OCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98A80>
184,CCC1/C=C(/C(C/C=C/C=C(\C(=O)OC(C/C=C(/C=C(/C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)\C)\C)C(C)O)/COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)\C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98AD0>
185,CC(C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x000002031BB98B20>
186,COC1=C(C=C(C=C1)CCO[C@@H]2CCCC[C@H]2N3CC[C@H](C3)O)OC.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98B70>
187,C1[C@H](SC(=C(C#N)N2C=CN=C2)S1)C3=C(C=C(C=C3)Cl)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98BC0>
188,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98C10>
189,CC[C@H](C)[C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC4=CC=CC=C4)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC5=CN=CN5)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98C60>
190,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98CB0>
191,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2],<rdkit.Chem.rdchem.Mol object at 0x000002031BB98D00>
192,CC1=C(C=CC2=C1N=C(C=C2OC3C[C@@H]4[C@@H](C3)C(=O)N(CCCC/C=C\[C@@H]5CC5(NC4=O)C(=O)NS(=O)(=O)C6CC6)C)C7=NC(=CS7)C(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98D50>
193,CCCCC(=O)O[C@@]1(CCC2C1(CC(C3C2CCC4=CC(=O)CCC34C)O)C)C(=O)CO,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98DA0>
194,CN1C(=NN=N1)SCC2=C(N3C([C@@](C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98DF0>
195,CC[PH+](CC)CC.CC[PH+](CC)CC.CC(=O)OCC1C(C(C(C(O1)[SH2+])OC(=O)C)OC(=O)C)OC(=O)C.[Au].[Au],<rdkit.Chem.rdchem.Mol object at 0x000002031BB98E40>
196,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N.Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98E90>
197,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H]2CSSC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N6CCC[C@H]6C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N3)CC(=O)O)CCC(=O)O)C)CO)CCCCN)CC7=CC=CC=C7)CC(=O)N)CC(=O)N)CCCNC(=N)N)CCCCN)C)CCCNC(=N)N)NC(=O)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CCC(=O)N)[C@@H](C)O)CC8=CC=CC=C8)C(C)C)CC9=CC=C(C=C9)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)C)CCCCN)[C@@H](C)O)CC1=CC=C(C=C1)O)CCC(=O)O)CC(C)C)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)N)C(=O)NCC(=O)NCC(=O)N[C@@H](C)C(=O)O)[C@@H](C)O)CCCNC(=N)N)CCSC)CC(C)C)C)CCCCN)C)CC(=O)N)CC1=CC=C(C=C1)O)CC1=CC=CC=C1)CC1=CC=C(C=C1)O)CCCNC(=N)N)[C@@H](C)CC,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98EE0>
198,CC(C)[C@@H](CO)N1C=C(C(=O)C2=CC(=C(C=C21)OC)CC3=C(C(=CC=C3)Cl)F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98F30>
199,C[C@H]1C=CC=C(C(=O)NC2=C3C(=NC4(N3)CCN(CC4)CC(C)C)C5=C6C(=C(C(=C5C2=O)O)C)O[C@@](C6=O)(OC=C[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB98F80>
200,C[C@@H](C(=O)N1CC2=CC=CC=C2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99030>
201,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N6CCC[C@H]6C(=O)N[C@@H](CO)C(=O)N)NC(=O)[C@@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC8=CC=CC=C8)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC9=CNC=N9)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99080>
202,CC(=O)C1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB990D0>
203,CN(C)CC[C@@](C1=CC=CC2=CC=CC=C21)([C@@H](C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99120>
204,C1CCC(CC1)[C@@H]2C[C@H](NC2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99170>
205,C1C2=CC=CC=C2N(C3=CC=CC=C3C1=O)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB991C0>
206,C1C(C(OC1N2C=NC3=C2N=C(N=C3N)Cl)CO)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99210>
207,[H-].[H-].[Ba+2],<rdkit.Chem.rdchem.Mol object at 0x000002031BB99260>
208,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB992B0>
209,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]3[C@H](C2/C=C/C4=NC=C(C=C4)C5=CC(=CC=C5)F)[C@H](OC3=O)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99300>
210,CC1=C(SC=N1)C=CC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)OCOC(=O)C(C)(C)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99350>
211,COCCNC(=O)CN(CCN(CCN(CC(=O)NCCOC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BB993A0>
212,CCNC(=O)C1CCCN1C(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,<rdkit.Chem.rdchem.Mol object at 0x000002031BB993F0>
213,CC(C)C(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3CCC5=CC(=O)C=C[C@]45C)O)C)OC(O2)C6CCCCC6,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99440>
214,C(CC(C(F)F)(C(=O)O)N)CN,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99490>
215,[H-].[H-].[Sr+2],<rdkit.Chem.rdchem.Mol object at 0x000002031BB994E0>
216,CC1C(C(CC(O1)OC2CC(CC3=C(C4=C(C(=C23)O)C(=O)C5=C(C4=O)C=CC=C5OC)O)(C(=O)CO)O)[NH3+])O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99530>
217,C[C@@H](C(=O)O)N.CC(=O)O.C1=CC(=CC=C1C[C@@H](C(=O)O)N)O.C(CCN)C[C@@H](C(=O)O)N.C(CC(=O)O)[C@@H](C(=O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99580>
218,CC(C)C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N)NC(=O)[C@@H](CC2=CC3=CC=CC=C3C=C2)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CC7=CN=CN7)NC(=O)[C@@H]8CCC(=O)N8,<rdkit.Chem.rdchem.Mol object at 0x000002031BB995D0>
219,CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99620>
220,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99670>
221,CS(=O)(=O)O.C1CNC[C@H]([C@@H]1C2=CC=CC=C2)COC3=CC4=C(C=C3)OCO4,<rdkit.Chem.rdchem.Mol object at 0x000002031BB996C0>
222,C1CC1C2=NC3=CC=CC=C3C(=C2C=C[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99710>
223,CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)OC(=O)N(CCCl)CCCl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99760>
224,CC1CC2C3C(CC4=CC(=O)C=CC4(C3C(CC2(C1(C(=O)CO)O)C)O)C)Cl,<rdkit.Chem.rdchem.Mol object at 0x000002031BB997B0>
225,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99800>
226,[H+].[H+].C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Gd+3],<rdkit.Chem.rdchem.Mol object at 0x000002031BB99850>
227,CC1=NN=C(O1)C(=O)NC(C)(C)C2=NC(=C(C(=O)N2C)[O-])C(=O)NCC3=CC=C(C=C3)F.[K+],<rdkit.Chem.rdchem.Mol object at 0x000002031BB998A0>
228,CC(=O)NC1=[N+](N=C(S1)S(=O)(=O)N)C,<rdkit.Chem.rdchem.Mol object at 0x000002031BB998F0>
229,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99940>
230,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002031BB99990>
